Name,Price,UPC,Link
"Haddar Kosher Salt, 16 oz
Open Product Description",$2.29,00077028209517,https://www.shoprite.com/sm/planning/rsid/218/product/haddar-kosher-salt-16-oz-id-00077028209517
"Jerusalem of Gold Coins Premium Belgian Milk Chocolate, 0.5 oz
Open Product Description",$0.55,00025675301849,https://www.shoprite.com/sm/planning/rsid/218/product/jerusalem-of-gold-coins-premium-belgian-milk-chocolate-05-oz-id-00025675301849
"Joyva Chocolate Covered Jell Ring, 3 count, 1.35 oz
Open Product Description",$1.49,00041795000110,https://www.shoprite.com/sm/planning/rsid/218/product/joyva-chocolate-covered-jell-ring-3-count-135-oz-id-00041795000110
"Kedem Light Grape Juice Beverage, 8 fl oz
Open Product Description",$1.49,00073490132902,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-light-grape-juice-beverage-8-fl-oz-id-00073490132902
"Kedem Sugar Free Chocolate Flavored Tea Biscuits, 5.5 oz
Open Product Description",$1.39,00073490128806,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sugar-free-chocolate-flavored-tea-biscuits-55-oz-id-00073490128806
"Kedem Tea Biscuits, 4.2 oz
Open Product Description",$0.99,00073490123504,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-tea-biscuits-42-oz-id-00073490123504
"Klik La-Hit Crispy Bar Filled with Nougat Coated with Milk Chocolate, 1.23 oz
Open Product Description",$1.99,00013495113735,https://www.shoprite.com/sm/planning/rsid/218/product/klik-lahit-crispy-bar-filled-with-nougat-coated-with-milk-chocolate-123-oz-id-00013495113735
"Lieber's Biscafé Caramelized Biscuit, 5.6 oz
Open Product Description",$2.59,00043427001366,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-biscaf-caramelized-biscuit-56-oz-id-00043427001366
"Lieber's Chick Peas, 15.5 oz
Open Product Description",$2.29,00043427200288,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chick-peas-155-oz-id-00043427200288
"Lieber's Crispy Thin Corn Cakes, 18 count, 2.9 oz
Open Product Description",$1.99,00043427000109,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-crispy-thin-corn-cakes-18-count-29-oz-id-00043427000109
"Lieber's Honey BBQ Potato Chips, 0.75 oz
Open Product Description",$0.49,00043427000901,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-honey-bbq-potato-chips-075-oz-id-00043427000901
"Lieber's Matzoh Ball Mix, 4.5 oz
Open Product Description",$1.79,00043427022378,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-matzoh-ball-mix-45-oz-id-00043427022378
"Lieber's Onion Soup Mix & Instant Onion Dip, 2 count, 2 3/4 oz
Open Product Description",$1.99,00043427195157,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-onion-soup-mix-&-instant-onion-dip-2-count-2-34-oz-id-00043427195157
"Lieber's Potato Chips Ripple, 0.75 oz
Open Product Description",$0.49,00043427181327,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-potato-chips-ripple-075-oz-id-00043427181327
"Lieber's Sf Jelly, 3 oz
Open Product Description",$1.69,00043427152204,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-sf-jelly-3-oz-id-00043427152204
"Lieber's Sugar Free Raspberry Jello, 0.3 oz
Open Product Description",$1.69,00043427152228,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-sugar-free-raspberry-jello-03-oz-id-00043427152228
"Lieber's Tomato Sauce, 8 oz
Open Product Description",$1.19,00043427200318,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-tomato-sauce-8-oz-id-00043427200318
"Lieber's Unsalted Thin Rice Cakes, 18 count, 3.1 oz
Open Product Description",$1.99,00043427001144,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-unsalted-thin-rice-cakes-18-count-31-oz-id-00043427001144
"Manischewitz Beef Broth, 17 oz
Open Product Description",$2.89,00072700102537,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-beef-broth-17-oz-id-00072700102537
"Manischewitz Mani Mac & Cheese, 5.5 oz
Open Product Description",$2.19,00072700001359,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-mani-mac-&-cheese-55-oz-id-00072700001359
"Manischewitz Vegetable Broth, 17 oz
Open Product Description",$2.89,00072700102520,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-vegetable-broth-17-oz-id-00072700102520
"Ner Mitzvah Extra Long Matches
Open Product Description",$2.19,00706132230109,https://www.shoprite.com/sm/planning/rsid/218/product/ner-mitzvah-extra-long-matches-id-00706132230109
"Ner Mitzvah Round Floating Wicks
Open Product Description",$1.29,00706132301168,https://www.shoprite.com/sm/planning/rsid/218/product/ner-mitzvah-round-floating-wicks-id-00706132301168
"Osem Original Israeli (Pearl) Couscous, 8.8 oz
Open Product Description",$2.79,00077544276000,https://www.shoprite.com/sm/planning/rsid/218/product/osem-original-israeli-pearl-couscous-88-oz-id-00077544276000
"Osem Vanilla Flavor Instant Pudding, 2.8 oz
Open Product Description",$2.19,00077544361003,https://www.shoprite.com/sm/planning/rsid/218/product/osem-vanilla-flavor-instant-pudding-28-oz-id-00077544361003
"Paskesz Blue Raspberry Taffy Pops, 3.2 oz
Open Product Description",$2.09,00025675121362,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-blue-raspberry-taffy-pops-32-oz-id-00025675121362
"Paskesz Fizzers, 3 oz
Open Product Description",$1.69,00025675121607,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-fizzers-3-oz-id-00025675121607
"Paskesz Holographic Coins Premium Belgian Chocolate, 0.5 oz
Open Product Description",$0.99,00025675301771,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-holographic-coins-premium-belgian-chocolate-05-oz-id-00025675301771
"Paskesz Money Rolls Candy, 3.5 oz
Open Product Description",$1.89,00025675121621,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-money-rolls-candy-35-oz-id-00025675121621
"Paskesz Oodles! Dreidel Mix, 0.56 oz
Open Product Description",$0.45,00025675751156,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-oodles-dreidel-mix-056-oz-id-00025675751156
"Paskesz Wild Cherry Sour Candy Sticks, 1.75 oz
Open Product Description",$1.49,00025675301177,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-wild-cherry-sour-candy-sticks-175-oz-id-00025675301177
"Sea Castle Skinless & Boneless No Salt Added Sardines in Water, 4.4 oz
Open Product Description",$2.79,00040822043021,https://www.shoprite.com/sm/planning/rsid/218/product/sea-castle-skinless-&-boneless-no-salt-added-sardines-in-water-44-oz-id-00040822043021
"Sea Castle Wild Caught Skinless Boneless Sardines in Water, 4.4 oz
Open Product Description",$2.79,00040822043014,https://www.shoprite.com/sm/planning/rsid/218/product/sea-castle-wild-caught-skinless-boneless-sardines-in-water-44-oz-id-00040822043014
"Shwartz Cholent Mix, 16 oz
Open Product Description",$2.19,00748935026206,https://www.shoprite.com/sm/planning/rsid/218/product/shwartz-cholent-mix-16-oz-id-00748935026206
"Streit's Barbecue Bag N' Bake Seasoned Coating Mix, 2.75 oz
Open Product Description",$2.49,00070227501611,https://www.shoprite.com/sm/planning/rsid/218/product/streits-barbecue-bag-n-bake-seasoned-coating-mix-275-oz-id-00070227501611
"Streit's Chicken Style Gravy Mix, 2 count, 4.2 oz
Open Product Description",$2.49,00070227504124,https://www.shoprite.com/sm/planning/rsid/218/product/streits-chicken-style-gravy-mix-2-count-42-oz-id-00070227504124
"Streit's Fine Egg Noodles, 12 oz
Open Product Description",$2.19,00070227500188,https://www.shoprite.com/sm/planning/rsid/218/product/streits-fine-egg-noodles-12-oz-id-00070227500188
"Tuscanini Diet Sparkling Cola, 9.3 fl oz
Open Product Description",$1.79,00710069303836,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-diet-sparkling-cola-93-fl-oz-id-00710069303836
"Tuscanini Sparkling Organic Cola, 9.3 fl oz
Open Product Description",$1.79,00710069303669,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-sparkling-organic-cola-93-fl-oz-id-00710069303669
"Unger's Premium Navy Beans, 16 oz
Open Product Description",$2.09,00023005003128,https://www.shoprite.com/sm/planning/rsid/218/product/ungers-premium-navy-beans-16-oz-id-00023005003128
"Elite Coffee Vanilla Flavored Instant Coffee Drink Mix, 7 oz
Open Product Description",$10.99,00815871012416,https://www.shoprite.com/sm/planning/rsid/218/product/elite-coffee-vanilla-flavored-instant-coffee-drink-mix-7-oz-id-00815871012416
"Elite Mocha Flavored Instant Coffee Drink Mix, 7 oz
Open Product Description",$10.99,00815871012409,https://www.shoprite.com/sm/planning/rsid/218/product/elite-mocha-flavored-instant-coffee-drink-mix-7-oz-id-00815871012409
"Gefen 100% Pure Vermont Maple Syrup, 8 fl oz
Open Product Description",$12.49,00710069404243,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-100-pure-vermont-maple-syrup-8-fl-oz-id-00710069404243
"Lieber's Maple Syrup, 8 oz
Open Product Description",$10.99,00043427007115,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-maple-syrup-8-oz-id-00043427007115
"Noam Gourmet Gefilte Fish in Jelled Broth, 6 count, 24 oz
Open Product Description",$10.89,00081118011164,https://www.shoprite.com/sm/planning/rsid/218/product/noam-gourmet-gefilte-fish-in-jelled-broth-6-count-24-oz-id-00081118011164
"Ohr Deluxe Shabbos Candles, 72 count
Open Product Description",$10.89,00706132260113,https://www.shoprite.com/sm/planning/rsid/218/product/ohr-deluxe-shabbos-candles-72-count-id-00706132260113
"Osem Bissli BBQ Flavored Wheat Snack, Family Pack, 1.23 oz, 12 count
Open Product Description",$10.49,00077544826120,https://www.shoprite.com/sm/planning/rsid/218/product/osem-bissli-bbq-flavored-wheat-snack-family-pack-123-oz-12-count-id-00077544826120
"Gefen Black Pepper - Ground, 8 oz
Open Product Description",$9.99,00710069005914,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-black-pepper-ground-8-oz-id-00710069005914
"Gefen Garlic Powder, 8 oz
Open Product Description",$9.99,00710069005938,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-garlic-powder-8-oz-id-00710069005938
"Tuscanini Extra Virgin Olive Oil with Lemon, 8.5 fl oz
Open Product Description",$10.99,00710069312562,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-extra-virgin-olive-oil-with-lemon-85-fl-oz-id-00710069312562
"Gefen Premium Cocoa, 16 oz
Open Product Description",$10.99,00710069144026,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-premium-cocoa-16-oz-id-00710069144026
"Paesana Marinara Traditional Pasta Sauce, 40 oz
Open Product Description",$9.49,00076050170437,https://www.shoprite.com/sm/planning/rsid/218/product/paesana-marinara-traditional-pasta-sauce-40-oz-id-00076050170437
"Zeta Basil & Garlic Flavored Cooking & Seasoning Oil, 8.45 fl oz
Open Product Description",$9.29,00603741001222,https://www.shoprite.com/sm/planning/rsid/218/product/zeta-basil-&-garlic-flavored-cooking-&-seasoning-oil-845-fl-oz-id-00603741001222
"Zeta Spicy Chili Flavored Cooking & Seasoning Oil, 8.45 fl oz
Open Product Description",$9.29,00603741001215,https://www.shoprite.com/sm/planning/rsid/218/product/zeta-spicy-chili-flavored-cooking-&-seasoning-oil-845-fl-oz-id-00603741001215
"Best Quality Choice Soup & Salad Onion Garlic 100% Whole Wheat Croutons, 15 oz
Open Product Description",$9.19,00640034004782,https://www.shoprite.com/sm/planning/rsid/218/product/best-quality-choice-soup-&-salad-onion-garlic-100-whole-wheat-croutons-15-oz-id-00640034004782
"Kedem 100% Pure Grape Juice, 96 fl oz
Open Product Description",$8.99,00073490129124,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-100-pure-grape-juice-96-fl-oz-id-00073490129124
"Manischewitz Jelled Broth Premium Gold Gefilte Fish, 6 count, 24 oz
Open Product Description",$8.99,00072700100960,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-jelled-broth-premium-gold-gefilte-fish-6-count-24-oz-id-00072700100960
"Manischewitz Sweet Whitefish & Pike Jelled Broth, 6 count, 24 oz
Open Product Description",$8.99,00072700100847,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-sweet-whitefish-&-pike-jelled-broth-6-count-24-oz-id-00072700100847
"Manischewitz White Fish & Pike Jelled Broth, 6 count, 24 oz
Open Product Description",$8.99,00072700100823,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-white-fish-&-pike-jelled-broth-6-count-24-oz-id-00072700100823
"Quality Flavored Croutons - Caesar, 15 oz
Open Product Description",$8.99,00640034003259,https://www.shoprite.com/sm/planning/rsid/218/product/quality-flavored-croutons-caesar-15-oz-id-00640034003259
"Shneider's Delinut Duo, 12.3 oz
Open Product Description",$8.99,00838948007412,https://www.shoprite.com/sm/planning/rsid/218/product/shneiders-delinut-duo-123-oz-id-00838948007412
"Shneider's Original Delinut, 12.3 oz
Open Product Description",$8.99,00838948000031,https://www.shoprite.com/sm/planning/rsid/218/product/shneiders-original-delinut-123-oz-id-00838948000031
"Lieber's Pure Granulated Sugar, 4 lb
Open Product Description",$8.59,00043427160506,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-pure-granulated-sugar-4-lb-id-00043427160506
"Yehuda Original Nature Gluten Free Matzo-Style Squares, 10.5 oz
Open Product Description",$8.59,00073490131875,https://www.shoprite.com/sm/planning/rsid/218/product/yehuda-original-nature-gluten-free-matzostyle-squares-105-oz-id-00073490131875
"Gefen Sugar Free Mini Chocolate Chips, 10 oz
Open Product Description",$8.49,00710069040915,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-sugar-free-mini-chocolate-chips-10-oz-id-00710069040915
"Holy Land Candles Strictly Kosher Israeli Candles, 72 each
Open Product Description",$8.49,00073490126116,https://www.shoprite.com/sm/planning/rsid/218/product/holy-land-candles-strictly-kosher-israeli-candles-72-each-id-00073490126116
"Lieber's Chocolate Candy Chips, 11 oz
Open Product Description",$8.49,00043427161077,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chocolate-candy-chips-11-oz-id-00043427161077
"Meal Mart Amazing Meals Beef Stuffed Cabbage in Gravy, 12 oz
Open Product Description",$8.49,00051328999637,https://www.shoprite.com/sm/planning/rsid/218/product/meal-mart-amazing-meals-beef-stuffed-cabbage-in-gravy-12-oz-id-00051328999637
"Meal Mart Chulent With Beef Potato Kugel & Kishka, 12 oz
Open Product Description",$8.49,00051328999682,https://www.shoprite.com/sm/planning/rsid/218/product/meal-mart-chulent-with-beef-potato-kugel-&-kishka-12-oz-id-00051328999682
"Asian Menu Orange Ginger Sauce and Glaze, 14.5 oz
Open Product Description",$8.39,00642703121431,https://www.shoprite.com/sm/planning/rsid/218/product/asian-menu-orange-ginger-sauce-and-glaze-145-oz-id-00642703121431
"Kedem Israeli Style Gefilte Fish, 24 oz
Open Product Description",$8.29,00073490130120,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-israeli-style-gefilte-fish-24-oz-id-00073490130120
"Manamit Coated Wafer, 0.7 oz, 40 count
Open Product Description",$8.19,00029424007907,https://www.shoprite.com/sm/planning/rsid/218/product/manamit-coated-wafer-07-oz-40-count-id-00029424007907
"Gefen Mayonnaise, 32 oz
Open Product Description",$7.99,00710069017306,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-mayonnaise-32-oz-id-00710069017306
"Manamim Filled with Hazelnutz Flavored Cream Coated Wafers, 0.7 oz, 40 count
Open Product Description",$8.19,00029424000571,https://www.shoprite.com/sm/planning/rsid/218/product/manamim-filled-with-hazelnutz-flavored-cream-coated-wafers-07-oz-40-count-id-00029424000571
"Osem Consommé Artificially Chicken Flavor Soup & Seasoning Mix, 14.1 oz
Open Product Description",$7.99,00077544527409,https://www.shoprite.com/sm/planning/rsid/218/product/osem-consomm-artificially-chicken-flavor-soup-&-seasoning-mix-141-oz-id-00077544527409
"Tuscanini White Cooking Wine with Grapes of Piedmont, 16.9 fl oz
Open Product Description",$7.99,00710069312661,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-white-cooking-wine-with-grapes-of-piedmont-169-fl-oz-id-00710069312661
"Yehuda Matzos Toasted Onion Gluten Free Matzo-Style Squares, 10.5 oz
Open Product Description",$7.99,00073490131912,https://www.shoprite.com/sm/planning/rsid/218/product/yehuda-matzos-toasted-onion-gluten-free-matzostyle-squares-105-oz-id-00073490131912
"Joyce Chen Sesame Oil, 8 oz
Open Product Description",$7.89,00048002005852,https://www.shoprite.com/sm/planning/rsid/218/product/joyce-chen-sesame-oil-8-oz-id-00048002005852
"Gefen Filled with Hazelnut Flavored Cream Coated Wafers, 40 count, 28 1/8 oz
Open Product Description",$8.09,00710069105768,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-filled-with-hazelnut-flavored-cream-coated-wafers-40-count-28-18-oz-id-00710069105768
"Gefen Sweet & Sour Duck Sauce, 40 oz
Open Product Description",$7.79,00710069074118,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-sweet-&-sour-duck-sauce-40-oz-id-00710069074118
"Kedem 100% Grape Juice, 50.7 fl oz
Open Product Description",$7.79,00073490000027,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-100-grape-juice-507-fl-oz-id-00073490000027
"Kedem Blush Grape Juice, 50 oz
Open Product Description",$7.79,00073490128394,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-blush-grape-juice-50-oz-id-00073490128394
"Kedem Gefilte Fish, 24 oz
Open Product Description",$8.29,00073490123535,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-gefilte-fish-24-oz-id-00073490123535
"Kedem Gefilte Fish, 24 oz
Open Product Description",$8.29,00073490123542,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-gefilte-fish-24-oz-id-00073490123542
"Kedem Light Grape Juice Beverage, 50.7 fl oz
Open Product Description",$7.79,00073490130540,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-light-grape-juice-beverage-507-fl-oz-id-00073490130540
"Kedem White Grape Juice, 50.7 fl oz
Open Product Description",$7.79,00073490128257,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-white-grape-juice-507-fl-oz-id-00073490128257
"Tuscanini Balsamic Vinegar of Modena, 8.45 fl oz
Open Product Description",$9.29,00710069312609,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-balsamic-vinegar-of-modena-845-fl-oz-id-00710069312609
"Dougie's Bar-B-Que & Grill Premium 1/2 & Half B-B-Q Buffalo Wings Sauce, 12 oz
Open Product Description",$7.69,00646129076016,https://www.shoprite.com/sm/planning/rsid/218/product/dougies-barbque-&-grill-premium-12-&-half-bbq-buffalo-wings-sauce-12-oz-id-00646129076016
"Aufschnitt Beef Jerky Strips - BBQ, 2 oz
Open Product Description",$7.49,00860713000120,https://www.shoprite.com/sm/planning/rsid/218/product/aufschnitt-beef-jerky-strips-bbq-2-oz-id-00860713000120
"Aufschnitt Beef Jerky Strips - Teriyaki, 2 oz
Open Product Description",$7.49,00860713000137,https://www.shoprite.com/sm/planning/rsid/218/product/aufschnitt-beef-jerky-strips-teriyaki-2-oz-id-00860713000137
"Elite Aladin Roasted and Ground Coffee, 7 oz
Open Product Description",$7.49,00077245107894,https://www.shoprite.com/sm/planning/rsid/218/product/elite-aladin-roasted-and-ground-coffee-7-oz-id-00077245107894
"Gefen Crunchy Ice Cream Cones, 48 count, 6.8 oz
Open Product Description",$7.49,00710069316010,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-crunchy-ice-cream-cones-48-count-68-oz-id-00710069316010
"Haddar Mandel Minis Soup Croutons, 11.8 oz
Open Product Description",$7.49,00077028068701,https://www.shoprite.com/sm/planning/rsid/218/product/haddar-mandel-minis-soup-croutons-118-oz-id-00077028068701
"Manischewitz Matzo Balls in Broth, 24 oz
Open Product Description",$7.49,00072700101806,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-matzo-balls-in-broth-24-oz-id-00072700101806
"Lieber's Chocolate Grahams, 14.4 oz
Open Product Description",$7.29,00043427130585,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chocolate-grahams-144-oz-id-00043427130585
"Lieber's Cinnamon Grahams, 14.4 oz
Open Product Description",$7.29,00043427130462,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-cinnamon-grahams-144-oz-id-00043427130462
"Lieber's Low Fat Honey Grahams, 14.4 oz
Open Product Description",$7.29,00043427130486,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-low-fat-honey-grahams-144-oz-id-00043427130486
"Manischewitz Party Assortment, 12 count, 8.4 oz
Open Product Description",$10.79,00072700360258,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-party-assortment-12-count-84-oz-id-00072700360258
"Brooklyn Bites Crunchy Choco Pretzel Cookie Brittle, 6 oz
Open Product Description",$7.19,00720260121931,https://www.shoprite.com/sm/planning/rsid/218/product/brooklyn-bites-crunchy-choco-pretzel-cookie-brittle-6-oz-id-00720260121931
"Manischewitz Jelled Broth Gefilte Fish, 6 count, 24 oz
Open Product Description",$8.99,00072700100793,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-jelled-broth-gefilte-fish-6-count-24-oz-id-00072700100793
"Manischewitz Liquid Broth Gefilte Fish, 6 count, 24 oz
Open Product Description",$8.99,00072700100809,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-liquid-broth-gefilte-fish-6-count-24-oz-id-00072700100809
"Asian Menu Mildly Spicy Sesame Garlic Sauce and Marinade, 15.5 oz
Open Product Description",$8.39,00642703012838,https://www.shoprite.com/sm/planning/rsid/218/product/asian-menu-mildly-spicy-sesame-garlic-sauce-and-marinade-155-oz-id-00642703012838
"Gefen Apple Sauce, 48 oz
Open Product Description",$6.99,00710069805019,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-apple-sauce-48-oz-id-00710069805019
"Gefen Tuna - Solid White In Water, 9 oz
Open Product Description",$6.99,00710069122000,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-tuna-solid-white-in-water-9-oz-id-00710069122000
"Joyva Chocolate Covered Cherry Flavored Marshmallow Twists, 9 oz
Open Product Description",$6.99,00041795000783,https://www.shoprite.com/sm/planning/rsid/218/product/joyva-chocolate-covered-cherry-flavored-marshmallow-twists-9-oz-id-00041795000783
"Joyva Chocolate Covered Orange Ring Jells, 9 oz
Open Product Description",$6.99,00041795000585,https://www.shoprite.com/sm/planning/rsid/218/product/joyva-chocolate-covered-orange-ring-jells-9-oz-id-00041795000585
"Ko-Sure Hot Cocoa Mix - No Sugar Added, 4.2 oz
Open Product Description",$6.99,00035057690041,https://www.shoprite.com/sm/planning/rsid/218/product/kosure-hot-cocoa-mix-no-sugar-added-42-oz-id-00035057690041
"KoSure Instant Hot Cocoa Mix, 10 count, 10 oz
Open Product Description",$6.99,00035057690027,https://www.shoprite.com/sm/planning/rsid/218/product/kosure-instant-hot-cocoa-mix-10-count-10-oz-id-00035057690027
"Lieber's Chips Wow Real Chocolate Chunk Cookies, 11.75 oz
Open Product Description",$6.99,00043427170154,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chips-wow-real-chocolate-chunk-cookies-1175-oz-id-00043427170154
"Lieber's Gluten Free Chocolate Pie Crust, 6 oz
Open Product Description",$6.99,00043427009096,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-gluten-free-chocolate-pie-crust-6-oz-id-00043427009096
"Lieber's Original Gluten Free Pie Crust, 6 oz
Open Product Description",$6.99,00043427009089,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-original-gluten-free-pie-crust-6-oz-id-00043427009089
"Lieber's Stuffed Olives, 21 oz
Open Product Description",$6.99,00043427201018,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-stuffed-olives-21-oz-id-00043427201018
"Osem Bamba Peanut Butter Puffs Family Pack 0.7 oz, 8 count
Open Product Description",$6.99,00077544000308,https://www.shoprite.com/sm/planning/rsid/218/product/osem-bamba-peanut-butter-puffs-family-pack-07-oz-8-count-id-00077544000308
"Shneider's Pesto with Basil, 6.7 oz
Open Product Description",$6.99,00838948001670,https://www.shoprite.com/sm/planning/rsid/218/product/shneiders-pesto-with-basil-67-oz-id-00838948001670
"Yehuda Original Gefilte Fish, 24 oz
Open Product Description",$6.99,00073490152931,https://www.shoprite.com/sm/planning/rsid/218/product/yehuda-original-gefilte-fish-24-oz-id-00073490152931
"Yehuda Sweet Gefilte Fish, 24 oz
Open Product Description",$6.99,00073490152924,https://www.shoprite.com/sm/planning/rsid/218/product/yehuda-sweet-gefilte-fish-24-oz-id-00073490152924
"Lieber's Cinnamon Grahams, 7.5 oz
Open Product Description",$6.79,00043427007658,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-cinnamon-grahams-75-oz-id-00043427007658
"Lieber's Reduced Fat Thin Wheat Crackers, 8.5 oz
Open Product Description",$6.79,00043427130493,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-reduced-fat-thin-wheat-crackers-85-oz-id-00043427130493
"Galil Mixed Vegetables Giardiniera in Brine, 3 lb
Open Product Description",$6.69,00794711004586,https://www.shoprite.com/sm/planning/rsid/218/product/galil-mixed-vegetables-giardiniera-in-brine-3-lb-id-00794711004586
"Galil Amba Pickled Mango Sauce, 22 oz
Open Product Description",$6.59,00794711001349,https://www.shoprite.com/sm/planning/rsid/218/product/galil-amba-pickled-mango-sauce-22-oz-id-00794711001349
"Heaven & Earth Crispy Original Veggie Croutons, 12 oz
Open Product Description",$6.59,00810487002172,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-crispy-original-veggie-croutons-12-oz-id-00810487002172
"Gefen Honey, 16 oz
Open Product Description",$6.49,00710069129009,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-honey-16-oz-id-00710069129009
"Kedem Cranberry Juice - 100% All Natural, 64 fl oz
Open Product Description",$6.49,00073490128714,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-cranberry-juice-100-all-natural-64-fl-oz-id-00073490128714
"Mrs. Adler's No Salt Added Gefilte Fish, 24 oz
Open Product Description",$7.49,00071956163187,https://www.shoprite.com/sm/planning/rsid/218/product/mrs-adlers-no-salt-added-gefilte-fish-24-oz-id-00071956163187
"Mrs. Adler's Pike'n Whitefish, 24 oz
Open Product Description",$7.49,00071956210331,https://www.shoprite.com/sm/planning/rsid/218/product/mrs-adlers-piken-whitefish-24-oz-id-00071956210331
"Osem Mini Croutons, 14.1 oz
Open Product Description",$6.49,00077544297807,https://www.shoprite.com/sm/planning/rsid/218/product/osem-mini-croutons-141-oz-id-00077544297807
"Pereg Spices Cinnamon Sticks, 2.8 oz
Open Product Description",$7.49,00813568000784,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-spices-cinnamon-sticks-28-oz-id-00813568000784
"Achva Organic Sesame Tahini, 16 oz
Open Product Description",$6.38,00814968021171,https://www.shoprite.com/sm/planning/rsid/218/product/achva-organic-sesame-tahini-16-oz-id-00814968021171
"Clear Tablecover, 1 each
Open Product Description",$6.29,00729940010428,https://www.shoprite.com/sm/planning/rsid/218/product/clear-tablecover-1-each-id-00729940010428
"Kedem Blush Grape Juice, 64 fl oz
Open Product Description",$6.29,00073490131653,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-blush-grape-juice-64-fl-oz-id-00073490131653
"Kedem Light Grape Juice Beverage, 64 fl oz
Open Product Description",$6.29,00073490130410,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-light-grape-juice-beverage-64-fl-oz-id-00073490130410
"Kedem Sangria 100% Pure Juice, 64 fl oz
Open Product Description",$6.29,00073490133046,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sangria-100-pure-juice-64-fl-oz-id-00073490133046
"Kvuzat Yavne Pickled Cucumbers in Brine, 19 oz
Open Product Description",$6.29,00730127100030,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-pickled-cucumbers-in-brine-19-oz-id-00730127100030
